Video_ID,Channel_ID,Channel_Name,Channel_UC,YouTube_Video_ID,Video_Title,Year,PublishedAt,DurationSeconds,DurationISO,Matched_Keywords,CaptionFlag,Transcript_Available,Transcript_Provider,Transcript_Reason,Transcript_Path,Meta_Path
V0162,C17,FIRST Conference,UCK3_z6YyWvfqrOuCmrfxsTw,RqsHcTtFhpc,Only Seeing Stars: Enabling the Open Source Scripting Community with OCSF,2025,2025-08-12T18:22:53Z,1998,PT33M18S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C17_FIRST_Conference/V0162.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C17_FIRST_Conference/V0162.meta.json
V0163,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,Fmfg0F1e2tM,"Malware Analysis - RenPy game, finding malware code in 2956 files, Beginner friendly",2025,2025-12-21T13:02:32Z,2177,PT36M17S,decrypt;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0163.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0163.meta.json
V0164,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,sARnT7o8L60,Malware Analysis - Defeating ConfuserEx Anti-Analysis with Hooking,2025,2025-11-30T10:54:40Z,1784,PT29M44S,decrypt,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0164.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0164.meta.json
V0165,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,fn8rAm9u4rc,Malware Theory - What breakpoints to set for unpacking,2025,2025-09-08T07:05:16Z,791,PT13M11S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0165.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0165.meta.json
V0166,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,FcXPSpBh4ps,"Malware Analysis - Virut's file infection, part 3",2025,2025-07-05T07:03:01Z,3367,PT56M7S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0166.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0166.meta.json
V0167,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,nuxnvjGgUQQ,"Malware Analysis - Virut's NTDLL Hooking and Process Infection, Part 2",2025,2025-05-30T01:30:44Z,3553,PT59M13S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0167.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0167.meta.json
V0168,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,250Bxe0qlQY,"Malware Analysis - Virut, Unpacking a Polymorphic File Infector, Part I",2025,2025-04-30T14:53:37Z,3276,PT54M36S,decrypt;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0168.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0168.meta.json
V0169,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,aenOHAryDPc,Malware Analysis - Unpacking Lumma Stealer from Emmenhtal and Pure Crypter,2025,2025-03-02T10:14:03Z,2096,PT34M56S,decrypt;encrypt;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0169.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0169.meta.json
V0170,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,4DolQTKGT9U,Antivirus myths and how AVs actually work,2025,2025-01-03T05:07:00Z,995,PT16M35S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0170.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0170.meta.json
V0171,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,oxC9sBmlo3s,Malware Analysis - Writing Code Signatures,2024,2024-12-07T07:01:53Z,2454,PT40M54S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0171.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0171.meta.json
V0172,C18,Malware Analysis for Hedgehogs,UCVFXrUwuWxNlm6UNZtBLJ-A,Pjy50g6naMU,"Malware Analysis - ConfuserEx 2 Deobfuscation with Python and dnlib, BBTok Loader",2024,2024-09-29T07:56:44Z,2855,PT47M35S,decrypt,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0172.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C18_Malware_Analysis_for_Hedgehogs/V0172.meta.json
V0173,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,Y58eBWyJxDA,Reverse Engineering Access Tokens Part 2,2025,2025-04-20T13:50:10Z,1251,PT20M51S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0173.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0173.meta.json
V0174,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,iFxNuk3kxhk,Automated AI Reverse Engineering with MCP for IDA and Ghidra (Live VIBE RE),2025,2025-04-02T14:59:29Z,5497,PT1H31M37S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0174.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0174.meta.json
V0175,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,NNLZmB6_aGA,Zombieware,2024,2024-05-05T17:59:49Z,1327,PT22M7S,conti,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0175.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0175.meta.json
V0176,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,3BpIhbsDR_I,Introduction to YARA Part 1 - What is a YARA Rule,2024,2024-01-17T01:13:30Z,590,PT9M50S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0176.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0176.meta.json
V0177,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,fEAGYjhKzJY,How To Recognize Macro Encrypted Strings in Malware,2023,2023-12-01T22:33:11Z,554,PT9M14S,encrypt,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0177.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0177.meta.json
V0178,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,W2SeruUxhDs,Direct vs. Indirect Syscalls What Is All The HYPE?!  [OALABS Call-In Show],2023,2023-10-25T02:49:19Z,426,PT7M6S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0178.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0178.meta.json
V0179,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,HPrqOIdNlrQ,Emulation Fundamentals - Writing A Basic x86 Emulator,2023,2023-08-30T15:06:38Z,1613,PT26M53S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0179.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0179.meta.json
V0180,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,8jckguVRHyI,AV Emulation Detection Tricks Used by Malware,2023,2023-07-27T00:23:54Z,516,PT8M36S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0180.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0180.meta.json
V0181,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,bBcvqxPdjoI,ESXiArgs Ransomware Analysis with @fwosar,2023,2023-02-11T20:54:33Z,3450,PT57M30S,decrypt;encrypt;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0181.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0181.meta.json
V0182,C19,OALabs,UC--DwaiMV-jtO-6EvmKOnqg,-CD82mTcy5A,Do Companies Actually Pay Ransomware [ Reverse Engineering AMA ],2023,2023-01-02T18:10:25Z,381,PT6M21S,ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0182.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C19_OALabs/V0182.meta.json
V0183,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,YQEq5s4SRxY,The World's Hardest Hacking Competition - Pwn2Own Documentary (Part 1),2026,2026-02-22T18:15:37Z,866,PT14M26S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0183.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0183.meta.json
V0184,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,BOLN_B0qnZk,From Zero to Zero Day (and beyond) - Life of a Hacker: Jonathan Jacobi,2025,2025-04-08T19:37:47Z,5204,PT1H26M44S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0184.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0184.meta.json
V0185,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,f0C3RH7baEw,The German Hacking Championship,2025,2025-03-14T17:03:24Z,500,PT8M20S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0185.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0185.meta.json
V0186,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,wVknDjTgQoo,Do you know this common Go vulnerability?,2025,2025-02-28T15:13:15Z,908,PT15M8S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0186.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0186.meta.json
V0187,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,lAyhKaclsPM,A Vulnerability to Hack The World - CVE-2023-4863,2023,2023-12-21T15:58:48Z,1080,PT18M,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0187.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0187.meta.json
V0188,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,LxUAnZY_08o,Reinventing Web Security,2023,2023-11-20T19:11:16Z,1237,PT20M37S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0188.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0188.meta.json
V0189,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,lr1KuL8OmJY,The Circle of Unfixable Security Issues,2023,2023-10-17T12:32:44Z,1333,PT22M13S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0189.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0189.meta.json
V0190,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,duLJUpptSik,Local Root Exploit in HospitalRun Software,2023,2023-07-22T14:02:43Z,1248,PT20M48S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0190.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0190.meta.json
V0191,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,nxlm7pIvMdg,Android App Bug Bounty Secrets,2023,2023-07-13T14:38:44Z,1214,PT20M14S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0191.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0191.meta.json
V0192,C20,LiveOverflow,UClcE-kVhqyiHCcjYwcpfj9w,HUtkW2gjC8Q,Generic HTML Sanitizer Bypass Investigation,2023,2023-07-03T15:17:14Z,845,PT14M5S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0192.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C20_LiveOverflow/V0192.meta.json
V0193,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,mmH02AmaxRg,Multiple root-level risks resolved.,2026,2026-02-24T21:39:06Z,1719,PT28M39S,conti;ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0193.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0193.meta.json
V0194,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,rFFFyuyz5Kw,COBIT (noun) [Word Notes],2026,2026-02-24T08:43:52Z,409,PT6M49S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0194.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0194.meta.json
V0195,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,lePln5REo-M,COBIT (noun),2026,2026-02-24T06:14:07Z,411,PT6M51S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0195.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0195.meta.json
V0196,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,d5xelZImdT4,The basics broke telecom.,2026,2026-02-23T21:54:49Z,1892,PT31M32S,conti;ir;ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0196.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0196.meta.json
V0197,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,mpyTO5RiZwM,Cyber without borders: The human side of cyber defense. [Special Edition],2026,2026-02-23T09:53:52Z,1569,PT26M9S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0197.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0197.meta.json
V0198,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,mcubiTCUOi8,Cyber without borders: The human side of cyber defense. [Special Edition],2026,2026-02-23T09:50:43Z,1569,PT26M9S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0198.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0198.meta.json
V0199,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,ct1yL39WAxU,Who is needed for the future space workforce?,2026,2026-02-22T07:22:15Z,1512,PT25M12S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0199.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0199.meta.json
V0200,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,IIpmGVUI-BQ,Telegram for the throne. [Research Saturday],2026,2026-02-21T08:52:08Z,1384,PT23M4S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0200.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0200.meta.json
V0201,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,d4jhWp_pzFc,Telegram for the throne.,2026,2026-02-21T06:16:17Z,1353,PT22M33S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0201.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0201.meta.json
V0202,C21,CyberWire,UCIC1L2vbbyotqEF0ZLhaOdw,INedFocPTNw,From Mishaps to Moonshots.,2026,2026-02-20T23:30:26Z,1488,PT24M48S,conti;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0202.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C21_CyberWire/V0202.meta.json
V0203,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,H7b704TFhW4,Malware Partnerships: A Formidable Threat to Businesses,2021,2021-02-26T14:57:53Z,799,PT13M19S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0203.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0203.meta.json
V0204,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,VQO8HQSA54I,"Email Security Attacks End in Financial Ruin, Emotional Despair",2021,2021-02-11T15:30:10Z,1548,PT25M48S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0204.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0204.meta.json
V0205,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,gtLXRQFCgOg,"Patrick Wardle: Hackers Abusing Apple Technologies, 'Powerful' iOS Bugs",2020,2020-12-21T20:32:36Z,1239,PT20M39S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0205.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0205.meta.json
V0206,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,pPyTJO5c4_U,Ransomware And IP Theft Top COVID-19 Healthcare Security Scares,2020,2020-12-14T20:12:06Z,1187,PT19M47S,ransomware,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0206.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0206.meta.json
V0207,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,ZqHU67y7-Os,U.S. Presidential Elections: Cybercriminals Step Up Their Game,2020,2020-10-21T19:00:46Z,1059,PT17M39S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0207.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0207.meta.json
V0208,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,jyr3njdceQY,A Cyber ‘Vigilante’ is Sabotaging Emotet’s Return,2020,2020-08-04T18:45:05Z,828,PT13M48S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0208.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0208.meta.json
V0209,C22,Threatpost,UCmvIVEuFmXWyOCQ-OFTJAVQ,M85zrOA59OE,Black Hat USA 2020: Critical Meetup.com Flaws Show AppSec Holes,2020,2020-08-03T14:33:41Z,923,PT15M23S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0209.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C22_Threatpost/V0209.meta.json
